statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08125087GEMI;Siegelsbach;214;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08125087GEMI;Siegelsbach;7680555;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08125048GEMI;Jagsthausen;102;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08125048GEMI;Jagsthausen;17680846;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08127047GEMI;Langenburg, Stadt;58;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08127047GEMI;Langenburg, Stadt;31399977;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08216029GEMI;Loffenau;146;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08216029GEMI;Loffenau;17062785;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08128082GEMI;Niederstetten, Stadt;47;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08128082GEMI;Niederstetten, Stadt;104047490;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08436005GEMI;Altshausen;195;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08436005GEMI;Altshausen;20484582;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08316053GEMI;Rheinhausen im Breisgau;197;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08316053GEMI;Rheinhausen im Breisgau;22004688;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08426020GEMI;Betzenweiler;76;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08426020GEMI;Betzenweiler;9683664;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08327008GEMI;Buchheim;42;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08327008GEMI;Buchheim;18299960;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08136021GEMI;Essingen;110;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08136021GEMI;Essingen;58490473;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08125001GEMI;Abstatt;513;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08125001GEMI;Abstatt;9663366;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08126072GEMI;Schöntal;68;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08126072GEMI;Schöntal;81670441;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08426019GEMI;Berkheim;131;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08426019GEMI;Berkheim;25023328;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08128138GEMI;Ahorn;41;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08128138GEMI;Ahorn;53926616;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08336073GEMI;Rümmingen;446;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08336073GEMI;Rümmingen;4457634;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08317085GEMI;Nordrach;52;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08317085GEMI;Nordrach;37754319;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08116047GEMI;Neuhausen auf den Fildern;993;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08116047GEMI;Neuhausen auf den Fildern;12464075;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08417016GEMI;Dotternhausen;181;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08417016GEMI;Dotternhausen;10006250;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08336034GEMI;Hasel;108;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08336034GEMI;Hasel;11650710;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08315028GEMI;Ebringen;340;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08315028GEMI;Ebringen;8177212;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08417057GEMI;Schömberg, Stadt;201;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08417057GEMI;Schömberg, Stadt;23253598;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08136018GEMI;Ellenberg;58;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08136018GEMI;Ellenberg;30189475;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08315130GEMI;Münstertal/Schwarzwald;75;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08315130GEMI;Münstertal/Schwarzwald;67739993;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08436096GEMI;Fronreute;107;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08436096GEMI;Fronreute;46091873;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08215096GEMI;Karlsbad;424;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08215096GEMI;Karlsbad;38014216;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08316013GEMI;Forchheim;130;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08316013GEMI;Forchheim;10779676;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08116076GEMI;Aichwald;496;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08116076GEMI;Aichwald;14667146;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08437101GEMI;Scheer, Stadt;134;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08437101GEMI;Scheer, Stadt;18724231;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08128137GEMI;Wittighausen;55;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08128137GEMI;Wittighausen;32363632;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08136050GEMI;Oberkochen, Stadt;329;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08136050GEMI;Oberkochen, Stadt;23548062;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08417010GEMI;Bitz;434;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08417010GEMI;Bitz;8822487;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08136044GEMI;Mutlangen;772;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08136044GEMI;Mutlangen;8786404;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08325064GEMI;Wellendingen;190;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08325064GEMI;Wellendingen;17477092;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08416006GEMI;Bodelshausen;419;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08416006GEMI;Bodelshausen;13825384;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08125113GEMI;Langenbrettach;162;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08125113GEMI;Langenbrettach;23973410;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08336024GEMI;Fischingen;411;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08336024GEMI;Fischingen;1886287;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08215094GEMI;Zaisenhausen;183;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08215094GEMI;Zaisenhausen;10095038;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08235007GEMI;Althengstett;414;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08235007GEMI;Althengstett;19157640;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08235060GEMI;Rohrdorf;493;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08235060GEMI;Rohrdorf;3923892;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08436067GEMI;Riedhausen;97;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08436067GEMI;Riedhausen;8408194;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08237074GEMI;Waldachtal;210;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08237074GEMI;Waldachtal;29865621;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08335035GEMI;Hilzingen;173;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08335035GEMI;Hilzingen;53019843;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08335043GEMI;Konstanz, Universitätsstadt;1606;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08335043GEMI;Konstanz, Universitätsstadt;54115027;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08117007GEMI;Bad Überkingen;159;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08117007GEMI;Bad Überkingen;24043843;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08119006GEMI;Auenwald;346;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08119006GEMI;Auenwald;19751253;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08136018GEMI;Ellenberg;60;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08136018GEMI;Ellenberg;30189463;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08116043GEMI;Neidlingen;135;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08116043GEMI;Neidlingen;12629660;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08236050GEMI;Ötisheim;325;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08236050GEMI;Ötisheim;14259134;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08326037GEMI;Mönchweiler;291;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08326037GEMI;Mönchweiler;9562879;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08225042GEMI;Hüffenhardt;117;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08225042GEMI;Hüffenhardt;17617476;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08136049GEMI;Obergröningen;74;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08136049GEMI;Obergröningen;5862494;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08115052GEMI;Weissach;345;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08115052GEMI;Weissach;22188931;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08115034GEMI;Mötzingen;457;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08115034GEMI;Mötzingen;8145442;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08225109GEMI;Walldürn, Stadt;110;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08225109GEMI;Walldürn, Stadt;105906716;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08215099GEMI;Graben-Neudorf;430;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08215099GEMI;Graben-Neudorf;28802274;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08127046GEMI;Kirchberg an der Jagst, Stadt;102;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08127046GEMI;Kirchberg an der Jagst, Stadt;40931520;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08317150GEMI;Schwanau;184;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08317150GEMI;Schwanau;38348428;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08116046GEMI;Neuffen, Stadt;349;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08116046GEMI;Neuffen, Stadt;17430270;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08426028GEMI;Burgrieden;196;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08426028GEMI;Burgrieden;21860859;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08117031GEMI;Hohenstadt;70;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08117031GEMI;Hohenstadt;11635187;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08436008GEMI;Aulendorf, Stadt;198;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08436008GEMI;Aulendorf, Stadt;52334883;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08326006GEMI;Bräunlingen, Stadt;93;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08326006GEMI;Bräunlingen, Stadt;62136445;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08336025GEMI;Fröhnd;31;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08336025GEMI;Fröhnd;16194815;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08417025GEMI;Haigerloch, Stadt;143;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08417025GEMI;Haigerloch, Stadt;76438369;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08128045GEMI;Großrinderfeld;73;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08128045GEMI;Großrinderfeld;56279179;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08126056GEMI;Mulfingen;46;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08126056GEMI;Mulfingen;80087557;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08415078GEMI;Bad Urach, Stadt;231;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08415078GEMI;Bad Urach, Stadt;55423370;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08215059GEMI;Oberderdingen, Stadt;345;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08215059GEMI;Oberderdingen, Stadt;33568528;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08315076GEMI;Neuenburg am Rhein, Stadt;289;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08315076GEMI;Neuenburg am Rhein, Stadt;44099262;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08315037GEMI;Feldberg (Schwarzwald);78;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08315037GEMI;Feldberg (Schwarzwald);24974912;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08317102GEMI;Ottenhöfen im Schwarzwald;121;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08317102GEMI;Ottenhöfen im Schwarzwald;25261291;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08136009GEMI;Böbingen an der Rems;379;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08136009GEMI;Böbingen an der Rems;12218695;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08235035GEMI;Höfen an der Enz;179;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08235035GEMI;Höfen an der Enz;9069685;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08317141GEMI;Willstätt;183;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08317141GEMI;Willstätt;55269904;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08226097GEMI;Wiesenbach;284;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08226097GEMI;Wiesenbach;11134478;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08116042GEMI;Neckartenzlingen;689;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08116042GEMI;Neckartenzlingen;9030238;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08426113GEMI;Steinhausen an der Rottum;72;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08426113GEMI;Steinhausen an der Rottum;29872826;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08119018GEMI;Burgstetten;358;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08119018GEMI;Burgstetten;10287639;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08225082GEMI;Rosenberg;49;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08225082GEMI;Rosenberg;40942668;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08221000GEMI;Heidelberg, Stadt;1431;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08221000GEMI;Heidelberg, Stadt;108831317;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08437086GEMI;Ostrach;65;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08437086GEMI;Ostrach;108886690;m²;FLC006;Gebietsfläche
